,Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month,cluster,Activity Period,Operating Airline,GEO Region,Boarding Area,Passenger Count,Year,Month
213,200508,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,398135,2005,August,1,200508,United Airlines - Pre 07/01/2013,US,F,44836,2005,August
214,200508,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,11585,2005,August,0,200508,United Airlines - Pre 07/01/2013,US,F,11585,2005,August
215,200508,United Airlines - Pre 07/01/2013,UA,Asia,International,G,79131,2005,August,1,200508,United Airlines - Pre 07/01/2013,Asia,G,44836,2005,August
216,200508,United Airlines - Pre 07/01/2013,UA,Asia,International,G,68861,2005,August,1,200508,United Airlines - Pre 07/01/2013,Asia,G,44836,2005,August
217,200508,United Airlines - Pre 07/01/2013,UA,Asia,International,G,4059,2005,August,0,200508,United Airlines - Pre 07/01/2013,Asia,G,4059,2005,August
218,200508,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,8903,2005,August,0,200508,United Airlines - Pre 07/01/2013,Australia / Oceania,G,8903,2005,August
219,200508,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7874,2005,August,0,200508,United Airlines - Pre 07/01/2013,Australia / Oceania,G,7874,2005,August
220,200508,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,1475,2005,August,0,200508,United Airlines - Pre 07/01/2013,Australia / Oceania,G,1475,2005,August
221,200508,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,13895,2005,August,0,200508,United Airlines - Pre 07/01/2013,Canada,F,13895,2005,August
222,200508,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,12145,2005,August,0,200508,United Airlines - Pre 07/01/2013,Canada,F,12145,2005,August
223,200508,United Airlines - Pre 07/01/2013,UA,Europe,International,G,29236,2005,August,1,200508,United Airlines - Pre 07/01/2013,Europe,G,29236,2005,August
224,200508,United Airlines - Pre 07/01/2013,UA,Europe,International,G,29920,2005,August,1,200508,United Airlines - Pre 07/01/2013,Europe,G,29920,2005,August
225,200508,United Airlines - Pre 07/01/2013,UA,Europe,International,G,863,2005,August,0,200508,United Airlines - Pre 07/01/2013,Europe,G,863,2005,August
226,200508,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,9397,2005,August,0,200508,United Airlines - Pre 07/01/2013,Mexico,G,9397,2005,August
227,200508,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,9275,2005,August,0,200508,United Airlines - Pre 07/01/2013,Mexico,G,9275,2005,August
228,200508,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,78,2005,August,0,200508,United Airlines - Pre 07/01/2013,Mexico,G,78,2005,August
229,200508,Virgin Atlantic,VS,Europe,International,A,10685,2005,August,0,200508,Virgin Atlantic,Europe,A,10685,2005,August
230,200508,Virgin Atlantic,VS,Europe,International,A,11072,2005,August,0,200508,Virgin Atlantic,Europe,A,11072,2005,August
231,200508,WestJet Airlines,WS,Canada,International,A,2300,2005,August,0,200508,WestJet Airlines,Canada,A,2300,2005,August
232,200508,WestJet Airlines,WS,Canada,International,A,2251,2005,August,0,200508,WestJet Airlines,Canada,A,2251,2005,August
233,200509,ATA Airlines,TZ,US,Terminal 1,B,17341,2005,September,0,200509,ATA Airlines,US,B,17341,2005,September
234,200509,ATA Airlines,TZ,US,Terminal 1,B,18541,2005,September,0,200509,ATA Airlines,US,B,18541,2005,September
235,200509,ATA Airlines,TZ,US,Terminal 1,B,4412,2005,September,0,200509,ATA Airlines,US,B,4412,2005,September
236,200509,Air Canada ,AC,Canada,Terminal 1,B,24473,2005,September,0,200509,Air Canada ,Canada,B,24473,2005,September
237,200509,Air Canada ,AC,Canada,Terminal 1,B,26120,2005,September,0,200509,Air Canada ,Canada,B,26120,2005,September
238,200509,Air China,CA,Asia,International,G,4416,2005,September,0,200509,Air China,Asia,G,4416,2005,September
239,200509,Air China,CA,Asia,International,G,4568,2005,September,0,200509,Air China,Asia,G,4568,2005,September
240,200509,Air France,AF,Europe,International,A,10731,2005,September,0,200509,Air France,Europe,A,10731,2005,September
241,200509,Air France,AF,Europe,International,A,11337,2005,September,0,200509,Air France,Europe,A,11337,2005,September
242,200509,Air New Zealand,NZ,Australia / Oceania,International,G,4565,2005,September,0,200509,Air New Zealand,Australia / Oceania,G,4565,2005,September
243,200509,Air New Zealand,NZ,Australia / Oceania,International,G,4295,2005,September,0,200509,Air New Zealand,Australia / Oceania,G,4295,2005,September
244,200509,AirTran Airways,FL,US,International,A,7057,2005,September,0,200509,AirTran Airways,US,A,7057,2005,September
245,200509,AirTran Airways,FL,US,International,A,6806,2005,September,0,200509,AirTran Airways,US,A,6806,2005,September
246,200509,Alaska Airlines,AS,US,International,A,31117,2005,September,1,200509,Alaska Airlines,US,A,31117,2005,September
247,200509,Alaska Airlines,AS,US,International,A,33742,2005,September,1,200509,Alaska Airlines,US,A,33742,2005,September
248,200509,Alaska Airlines,AS,US,International,A,3843,2005,September,0,200509,Alaska Airlines,US,A,3843,2005,September
249,200509,Alaska Airlines,AS,Canada,International,A,6635,2005,September,0,200509,Alaska Airlines,Canada,A,6635,2005,September
250,200509,Alaska Airlines,AS,Canada,International,A,7783,2005,September,0,200509,Alaska Airlines,Canada,A,7783,2005,September
251,200509,Alaska Airlines,AS,Canada,International,A,161,2005,September,0,200509,Alaska Airlines,Canada,A,161,2005,September
252,200509,Alaska Airlines,AS,Mexico,International,A,5446,2005,September,0,200509,Alaska Airlines,Mexico,A,5446,2005,September
253,200509,Alaska Airlines,AS,Mexico,International,A,7674,2005,September,0,200509,Alaska Airlines,Mexico,A,7674,2005,September
254,200509,Alaska Airlines,AS,Mexico,International,A,1504,2005,September,0,200509,Alaska Airlines,Mexico,A,1504,2005,September
255,200509,All Nippon Airways,NH,Asia,International,G,5875,2005,September,0,200509,All Nippon Airways,Asia,G,5875,2005,September
256,200509,All Nippon Airways,NH,Asia,International,G,5960,2005,September,0,200509,All Nippon Airways,Asia,G,5960,2005,September
257,200509,American Airlines,AA,US,Terminal 3,E,135043,2005,September,1,200509,American Airlines,US,E,44836,2005,September
258,200509,American Airlines,AA,US,Terminal 3,E,135944,2005,September,1,200509,American Airlines,US,E,44836,2005,September
259,200509,American Eagle Airlines,MQ,US,Terminal 3,E,4240,2005,September,0,200509,American Eagle Airlines,US,E,4240,2005,September
260,200509,American Eagle Airlines,MQ,US,Terminal 3,E,4166,2005,September,0,200509,American Eagle Airlines,US,E,4166,2005,September
261,200509,Asiana Airlines,OZ,Asia,International,A,4792,2005,September,0,200509,Asiana Airlines,Asia,A,4792,2005,September
262,200509,Asiana Airlines,OZ,Asia,International,A,5140,2005,September,0,200509,Asiana Airlines,Asia,A,5140,2005,September
263,200509,BelAir Airlines,4T,Europe,International,A,108,2005,September,0,200509,BelAir Airlines,Europe,A,108,2005,September
264,200509,BelAir Airlines,4T,Europe,International,A,315,2005,September,0,200509,BelAir Airlines,Europe,A,315,2005,September
265,200509,British Airways,BA,Europe,International,A,20455,2005,September,0,200509,British Airways,Europe,A,20455,2005,September
266,200509,British Airways,BA,Europe,International,A,20635,2005,September,0,200509,British Airways,Europe,A,20635,2005,September
267,200509,Cathay Pacific,CX,Asia,International,A,8370,2005,September,0,200509,Cathay Pacific,Asia,A,8370,2005,September
268,200509,Cathay Pacific,CX,Asia,International,A,9874,2005,September,0,200509,Cathay Pacific,Asia,A,9874,2005,September
269,200509,China Airlines,CI,Asia,International,A,9154,2005,September,0,200509,China Airlines,Asia,A,9154,2005,September
270,200509,China Airlines,CI,Asia,International,A,9486,2005,September,0,200509,China Airlines,Asia,A,9486,2005,September
271,200509,Delta Air Lines,DL,US,Terminal 1,C,17291,2005,September,0,200509,Delta Air Lines,US,C,17291,2005,September
272,200509,Delta Air Lines,DL,US,Terminal 1,C,68347,2005,September,1,200509,Delta Air Lines,US,C,44836,2005,September
273,200509,Delta Air Lines,DL,US,Terminal 1,C,17453,2005,September,0,200509,Delta Air Lines,US,C,17453,2005,September
274,200509,Delta Air Lines,DL,US,Terminal 1,C,67160,2005,September,1,200509,Delta Air Lines,US,C,44836,2005,September
275,200509,EVA Airways,BR,Asia,International,G,9931,2005,September,0,200509,EVA Airways,Asia,G,9931,2005,September
276,200509,EVA Airways,BR,Asia,International,G,10752,2005,September,0,200509,EVA Airways,Asia,G,10752,2005,September
277,200509,Frontier Airlines,F9,US,Terminal 1,B,13426,2005,September,0,200509,Frontier Airlines,US,B,13426,2005,September
278,200509,Frontier Airlines,F9,US,Terminal 1,B,12989,2005,September,0,200509,Frontier Airlines,US,B,12989,2005,September
279,200509,Hawaiian Airlines,HA,US,Terminal 1,C,7735,2005,September,0,200509,Hawaiian Airlines,US,C,7735,2005,September
280,200509,Hawaiian Airlines,HA,US,Terminal 1,C,7624,2005,September,0,200509,Hawaiian Airlines,US,C,7624,2005,September
281,200509,Horizon Air ,QX,US,Terminal 1,B,4648,2005,September,0,200509,Horizon Air ,US,B,4648,2005,September
282,200509,Horizon Air ,QX,US,Terminal 1,B,4401,2005,September,0,200509,Horizon Air ,US,B,4401,2005,September
283,200509,Icelandair,FI,Europe,International,A,1996,2005,September,0,200509,Icelandair,Europe,A,1996,2005,September
284,200509,Icelandair,FI,Europe,International,A,1677,2005,September,0,200509,Icelandair,Europe,A,1677,2005,September
285,200509,Independence Air,DH,US,International,A,5218,2005,September,0,200509,Independence Air,US,A,5218,2005,September
286,200509,Independence Air,DH,US,International,A,5503,2005,September,0,200509,Independence Air,US,A,5503,2005,September
287,200509,Japan Airlines,JL,Asia,International,A,7087,2005,September,0,200509,Japan Airlines,Asia,A,7087,2005,September
288,200509,Japan Airlines,JL,Asia,International,A,8264,2005,September,0,200509,Japan Airlines,Asia,A,8264,2005,September
289,200509,KLM Royal Dutch Airlines,KL,Europe,International,A,9562,2005,September,0,200509,KLM Royal Dutch Airlines,Europe,A,9562,2005,September
290,200509,KLM Royal Dutch Airlines,KL,Europe,International,A,9513,2005,September,0,200509,KLM Royal Dutch Airlines,Europe,A,9513,2005,September
291,200509,Korean Air Lines,KE,Asia,International,A,4344,2005,September,0,200509,Korean Air Lines,Asia,A,4344,2005,September
292,200509,Korean Air Lines,KE,Asia,International,A,3448,2005,September,0,200509,Korean Air Lines,Asia,A,3448,2005,September
293,200509,Lufthansa German Airlines,LH,Europe,International,G,20535,2005,September,0,200509,Lufthansa German Airlines,Europe,G,20535,2005,September
294,200509,Lufthansa German Airlines,LH,Europe,International,G,21379,2005,September,0,200509,Lufthansa German Airlines,Europe,G,21379,2005,September
295,200509,Mesa Airlines,YV,US,Terminal 1,B,1781,2005,September,0,200509,Mesa Airlines,US,B,1781,2005,September
296,200509,Mesa Airlines,YV,US,Terminal 1,B,1751,2005,September,0,200509,Mesa Airlines,US,B,1751,2005,September
297,200509,Mexicana Airlines,MX,Mexico,International,G,3986,2005,September,0,200509,Mexicana Airlines,Mexico,G,3986,2005,September
298,200509,Mexicana Airlines,MX,Mexico,International,G,4823,2005,September,0,200509,Mexicana Airlines,Mexico,G,4823,2005,September
299,200509,Midwest Airlines,YX,US,Terminal 1,A,2913,2005,September,0,200509,Midwest Airlines,US,A,2913,2005,September
300,200509,Midwest Airlines,YX,US,Terminal 1,A,2867,2005,September,0,200509,Midwest Airlines,US,A,2867,2005,September
301,200509,Northwest Airlines,NW,US,Terminal 1,C,48138,2005,September,1,200509,Northwest Airlines,US,C,44836,2005,September
302,200509,Northwest Airlines,NW,US,Terminal 1,C,47061,2005,September,1,200509,Northwest Airlines,US,C,44836,2005,September
303,200509,Northwest Airlines,NW,Asia,International,A,5857,2005,September,0,200509,Northwest Airlines,Asia,A,5857,2005,September
304,200509,Northwest Airlines,NW,Asia,International,A,5615,2005,September,0,200509,Northwest Airlines,Asia,A,5615,2005,September
305,200509,Philippine Airlines,PR,Asia,International,A,8323,2005,September,0,200509,Philippine Airlines,Asia,A,8323,2005,September
306,200509,Philippine Airlines,PR,Asia,International,A,7875,2005,September,0,200509,Philippine Airlines,Asia,A,7875,2005,September
307,200509,Singapore Airlines,SQ,Asia,International,G,15259,2005,September,0,200509,Singapore Airlines,Asia,G,15259,2005,September
308,200509,Singapore Airlines,SQ,Asia,International,G,14251,2005,September,0,200509,Singapore Airlines,Asia,G,14251,2005,September
309,200509,SkyWest Airlines,OO,US,Terminal 1,C,6356,2005,September,0,200509,SkyWest Airlines,US,C,6356,2005,September
310,200509,SkyWest Airlines,OO,US,Terminal 1,C,6666,2005,September,0,200509,SkyWest Airlines,US,C,6666,2005,September
311,200509,SkyWest Airlines,OO,US,Terminal 3,F,96832,2005,September,1,200509,SkyWest Airlines,US,F,44836,2005,September
312,200509,SkyWest Airlines,OO,US,Terminal 3,F,95008,2005,September,1,200509,SkyWest Airlines,US,F,44836,2005,September
313,200509,SkyWest Airlines,OO,Canada,Terminal 3,F,3581,2005,September,0,200509,SkyWest Airlines,Canada,F,3581,2005,September
314,200509,SkyWest Airlines,OO,Canada,Terminal 3,F,3457,2005,September,0,200509,SkyWest Airlines,Canada,F,3457,2005,September
315,200509,Sun Country Airlines,SY,US,Terminal 1,B,3686,2005,September,0,200509,Sun Country Airlines,US,B,3686,2005,September
316,200509,Sun Country Airlines,SY,US,Terminal 1,B,3592,2005,September,0,200509,Sun Country Airlines,US,B,3592,2005,September
317,200509,TACA,TA,Central America,International,G,3790,2005,September,0,200509,TACA,Central America,G,3790,2005,September
318,200509,TACA,TA,Central America,International,G,3529,2005,September,0,200509,TACA,Central America,G,3529,2005,September
319,200509,US Airways,US ,US,Terminal 1,A,35942,2005,September,1,200509,US Airways,US,A,35942,2005,September
320,200509,US Airways,US ,US,Terminal 1,A,36632,2005,September,1,200509,US Airways,US,A,36632,2005,September
321,200509,US Airways,US ,US,Terminal 1,B,34782,2005,September,1,200509,US Airways,US,B,34782,2005,September
322,200509,US Airways,US ,US,Terminal 1,B,34761,2005,September,1,200509,US Airways,US,B,34761,2005,September
323,200509,United Airlines,UA,US,Terminal 1,B,50133,2005,September,1,200509,United Airlines,US,B,44836,2005,September
324,200509,United Airlines,UA,US,Terminal 1,B,49094,2005,September,1,200509,United Airlines,US,B,44836,2005,September
325,200509,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,50351,2005,September,1,200509,United Airlines - Pre 07/01/2013,US,E,44836,2005,September
326,200509,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,24678,2005,September,0,200509,United Airlines - Pre 07/01/2013,US,E,24678,2005,September
327,200509,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,50235,2005,September,1,200509,United Airlines - Pre 07/01/2013,US,E,44836,2005,September
328,200509,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,23767,2005,September,0,200509,United Airlines - Pre 07/01/2013,US,E,23767,2005,September
329,200509,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,483,2005,September,0,200509,United Airlines - Pre 07/01/2013,US,E,483,2005,September
330,200509,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,357533,2005,September,1,200509,United Airlines - Pre 07/01/2013,US,F,44836,2005,September
331,200509,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,360563,2005,September,1,200509,United Airlines - Pre 07/01/2013,US,F,44836,2005,September
332,200509,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,8271,2005,September,0,200509,United Airlines - Pre 07/01/2013,US,F,8271,2005,September
333,200509,United Airlines - Pre 07/01/2013,UA,Asia,International,G,63027,2005,September,1,200509,United Airlines - Pre 07/01/2013,Asia,G,44836,2005,September
334,200509,United Airlines - Pre 07/01/2013,UA,Asia,International,G,62403,2005,September,1,200509,United Airlines - Pre 07/01/2013,Asia,G,44836,2005,September
335,200509,United Airlines - Pre 07/01/2013,UA,Asia,International,G,3163,2005,September,0,200509,United Airlines - Pre 07/01/2013,Asia,G,3163,2005,September
336,200509,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,8048,2005,September,0,200509,United Airlines - Pre 07/01/2013,Australia / Oceania,G,8048,2005,September
337,200509,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7750,2005,September,0,200509,United Airlines - Pre 07/01/2013,Australia / Oceania,G,7750,2005,September
338,200509,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,1264,2005,September,0,200509,United Airlines - Pre 07/01/2013,Australia / Oceania,G,1264,2005,September
339,200509,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,12095,2005,September,0,200509,United Airlines - Pre 07/01/2013,Canada,F,12095,2005,September
340,200509,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,10220,2005,September,0,200509,United Airlines - Pre 07/01/2013,Canada,F,10220,2005,September
341,200509,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,10,2005,September,0,200509,United Airlines - Pre 07/01/2013,Canada,F,10,2005,September
342,200509,United Airlines - Pre 07/01/2013,UA,Europe,International,G,28093,2005,September,1,200509,United Airlines - Pre 07/01/2013,Europe,G,28093,2005,September
343,200509,United Airlines - Pre 07/01/2013,UA,Europe,International,G,29928,2005,September,1,200509,United Airlines - Pre 07/01/2013,Europe,G,29928,2005,September
344,200509,United Airlines - Pre 07/01/2013,UA,Europe,International,G,759,2005,September,0,200509,United Airlines - Pre 07/01/2013,Europe,G,759,2005,September
345,200509,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,5191,2005,September,0,200509,United Airlines - Pre 07/01/2013,Mexico,G,5191,2005,September
346,200509,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,5123,2005,September,0,200509,United Airlines - Pre 07/01/2013,Mexico,G,5123,2005,September
347,200509,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,96,2005,September,0,200509,United Airlines - Pre 07/01/2013,Mexico,G,96,2005,September
348,200509,Virgin Atlantic,VS,Europe,International,A,11084,2005,September,0,200509,Virgin Atlantic,Europe,A,11084,2005,September
349,200509,Virgin Atlantic,VS,Europe,International,A,11623,2005,September,0,200509,Virgin Atlantic,Europe,A,11623,2005,September
350,200509,WestJet Airlines,WS,Canada,International,A,2050,2005,September,0,200509,WestJet Airlines,Canada,A,2050,2005,September
351,200509,WestJet Airlines,WS,Canada,International,A,1997,2005,September,0,200509,WestJet Airlines,Canada,A,1997,2005,September
352,200510,ATA Airlines,TZ,US,Terminal 1,B,17698,2005,October,0,200510,ATA Airlines,US,B,17698,2005,October
353,200510,ATA Airlines,TZ,US,Terminal 1,B,19983,2005,October,0,200510,ATA Airlines,US,B,19983,2005,October
354,200510,ATA Airlines,TZ,US,Terminal 1,B,5754,2005,October,0,200510,ATA Airlines,US,B,5754,2005,October
355,200510,Air Canada ,AC,Canada,Terminal 1,B,22176,2005,October,0,200510,Air Canada ,Canada,B,22176,2005,October
356,200510,Air Canada ,AC,Canada,Terminal 1,B,22780,2005,October,0,200510,Air Canada ,Canada,B,22780,2005,October
